ALL      PETK    1161187558.00000  9999999999.99900 20210219 12:00:00
PRIMARY  PETK    1161187558.00000  9999999999.99900 20210219 12:00:00
PS       PETK    1161187558.00000  9999999999.99900 20210219 12:00:00
SEISMIC  PETK    1161187558.00000  9999999999.99900 20210219 12:00:00
