ALL      ULM     1052323558.00000  9999999999.99900 20210219 12:00:00
PRIMARY  ULM     1052323558.00000  9999999999.99900 20210219 12:00:00
PS       ULM     1052323558.00000  9999999999.99900 20210219 12:00:00
SEISMIC  ULM     1052323558.00000  9999999999.99900 20210219 12:00:00
