ALL      SONM    967824358.00000   9999999999.99900 20210219 12:00:00
PRIMARY  SONM    967824358.00000   9999999999.99900 20210219 12:00:00
PS       SONM    967824358.00000   9999999999.99900 20210219 12:00:00
SEISMIC  SONM    967824358.00000   9999999999.99900 20210219 12:00:00
