ALL      NRIK    1290013558.00000  9999999999.99900 20210219 12:00:00
PRIMARY  NRIK    1290013558.00000  9999999999.99900 20210219 12:00:00
PS       NRIK    1290013558.00000  9999999999.99900 20210219 12:00:00
SEISMIC  NRIK    1290013558.00000  9999999999.99900 20210219 12:00:00
