ALL      CTA     1067706359.00000  9999999999.99900 20210219 12:00:00
AS       CTA     1067706359.00000  9999999999.99900 20210219 12:00:00
AUX      CTA     1067706359.00000  9999999999.99900 20210219 12:00:00
SEISMIC  CTA     1067706359.00000  9999999999.99900 20210219 12:00:00
