ALL      BOSA    1027094759.00000  9999999999.99900 20210219 12:00:00
PRIMARY  BOSA    1027094759.00000  9999999999.99900 20210219 12:00:00
PS       BOSA    1027094759.00000  9999999999.99900 20210219 12:00:00
SEISMIC  BOSA    1027094759.00000  9999999999.99900 20210219 12:00:00
