ALL      ARCES   896889959.00000   9999999999.99900 20210219 12:00:00
PRIMARY  ARCES   896889959.00000   9999999999.99900 20210219 12:00:00
PS       ARCES   896889959.00000   9999999999.99900 20210219 12:00:00
SEISMIC  ARCES   896889959.00000   9999999999.99900 20210219 12:00:00
