ALL      ROSC    997027558.00000   9999999999.99900 20210219 12:00:00
PRIMARY  ROSC    997027558.00000   9999999999.99900 20210219 12:00:00
PS       ROSC    997027558.00000   9999999999.99900 20210219 12:00:00
SEISMIC  ROSC    997027558.00000   9999999999.99900 20210219 12:00:00
