ALL      BDFB    1062173159.00000  9999999999.99900 20210219 12:00:00
PRIMARY  BDFB    1062173159.00000  9999999999.99900 20210219 12:00:00
PS       BDFB    1062173159.00000  9999999999.99900 20210219 12:00:00
SEISMIC  BDFB    1062173159.00000  9999999999.99900 20210219 12:00:00
