ALL      SJG     738432358.00000   9999999999.99900 20210219 12:00:00
AS       SJG     738432358.00000   9999999999.99900 20210219 12:00:00
AUX      SJG     738432358.00000   9999999999.99900 20210219 12:00:00
SEISMIC  SJG     738432358.00000   9999999999.99900 20210219 12:00:00
