ALL      I18DK   1481043958.00000  9999999999.99900 20210219 12:00:00
INFRA    I18DK   1481043958.00000  9999999999.99900 20210219 12:00:00
IS       I18DK   1481043958.00000  9999999999.99900 20210219 12:00:00
