ALL      LPAZ    1030377958.00000  9999999999.99900 20210219 12:00:00
PRIMARY  LPAZ    1030377958.00000  9999999999.99900 20210219 12:00:00
PS       LPAZ    1030377958.00000  9999999999.99900 20210219 12:00:00
SEISMIC  LPAZ    1030377958.00000  9999999999.99900 20210219 12:00:00
