ALL      PPT     1235408758.00000  9999999999.99900 20210219 12:00:00
PRIMARY  PPT     1235408758.00000  9999999999.99900 20210219 12:00:00
PS       PPT     1235408758.00000  9999999999.99900 20210219 12:00:00
SEISMIC  PPT     1235408758.00000  9999999999.99900 20210219 12:00:00
