ALL      VNDA    1040231157.00000  9999999999.99900 20210219 12:00:00
PRIMARY  VNDA    1040231157.00000  9999999999.99900 20210219 12:00:00
PS       VNDA    1040231157.00000  9999999999.99900 20210219 12:00:00
SEISMIC  VNDA    1040231157.00000  9999999999.99900 20210219 12:00:00
