ALL      PDAR    805824358.00000   9999999999.99900 20210219 12:00:00
PRIMARY  PDAR    805824358.00000   9999999999.99900 20210219 12:00:00
PS       PDAR    805824358.00000   9999999999.99900 20210219 12:00:00
SEISMIC  PDAR    805824358.00000   9999999999.99900 20210219 12:00:00
