ALL      PTGA    1257786358.00000  9999999999.99900 20210219 12:00:00
AS       PTGA    1257786358.00000  9999999999.99900 20210219 12:00:00
AUX      PTGA    1257786358.00000  9999999999.99900 20210219 12:00:00
SEISMIC  PTGA    1257786358.00000  9999999999.99900 20210219 12:00:00
