ALL      TGY     1128009958.00000  9999999999.99900 20210219 12:00:00
AS       TGY     1128009958.00000  9999999999.99900 20210219 12:00:00
AUX      TGY     1128009958.00000  9999999999.99900 20210219 12:00:00
SEISMIC  TGY     1128009958.00000  9999999999.99900 20210219 12:00:00
