ALL      I36NZ   1100019958.00000  9999999999.99900 20210219 12:00:00
INFRA    I36NZ   1100019958.00000  9999999999.99900 20210219 12:00:00
IS       I36NZ   1100019958.00000  9999999999.99900 20210219 12:00:00
