ALL      GERES   1023379559.00000  9999999999.99900 20210219 12:00:00
PRIMARY  GERES   1023379559.00000  9999999999.99900 20210219 12:00:00
PS       GERES   1023379559.00000  9999999999.99900 20210219 12:00:00
SEISMIC  GERES   1023379559.00000  9999999999.99900 20210219 12:00:00
