ALL      NWAO    1044810358.00000  9999999999.99900 20210219 12:00:00
AS       NWAO    1044810358.00000  9999999999.99900 20210219 12:00:00
AUX      NWAO    1044810358.00000  9999999999.99900 20210219 12:00:00
SEISMIC  NWAO    1044810358.00000  9999999999.99900 20210219 12:00:00
