ALL      KSRS    1011287158.00000  9999999999.99900 20210219 12:00:00
PRIMARY  KSRS    1011287158.00000  9999999999.99900 20210219 12:00:00
PS       KSRS    1011287158.00000  9999999999.99900 20210219 12:00:00
SEISMIC  KSRS    1011287158.00000  9999999999.99900 20210219 12:00:00
