ALL      I41PY   1048093558.00000  9999999999.99900 20210219 12:00:00
INFRA    I41PY   1048093558.00000  9999999999.99900 20210219 12:00:00
IS       I41PY   1048093558.00000  9999999999.99900 20210219 12:00:00
