ALL      I05AU   1048957559.00000  9999999999.99900 20210219 12:00:00
INFRA    I05AU   1048957559.00000  9999999999.99900 20210219 12:00:00
IS       I05AU   1048957559.00000  9999999999.99900 20210219 12:00:00
