ALL      SADO    774720358.00000   9999999999.99900 20210219 12:00:00
AS       SADO    774720358.00000   9999999999.99900 20210219 12:00:00
AUX      SADO    774720358.00000   9999999999.99900 20210219 12:00:00
SEISMIC  SADO    774720358.00000   9999999999.99900 20210219 12:00:00
