ALL      SCHQ    1052323558.00000  9999999999.99900 20210219 12:00:00
PRIMARY  SCHQ    1052323558.00000  9999999999.99900 20210219 12:00:00
PS       SCHQ    1052323558.00000  9999999999.99900 20210219 12:00:00
SEISMIC  SCHQ    1052323558.00000  9999999999.99900 20210219 12:00:00
