ALL      GEYT    1265562359.00000  9999999999.99900 20210219 12:00:00
PRIMARY  GEYT    1265562359.00000  9999999999.99900 20210219 12:00:00
PS       GEYT    1265562359.00000  9999999999.99900 20210219 12:00:00
SEISMIC  GEYT    1265562359.00000  9999999999.99900 20210219 12:00:00
