ALL      ELK     837619559.00000   9999999999.99900 20210219 12:00:00
AS       ELK     837619559.00000   9999999999.99900 20210219 12:00:00
AUX      ELK     837619559.00000   9999999999.99900 20210219 12:00:00
SEISMIC  ELK     837619559.00000   9999999999.99900 20210219 12:00:00
